ID1,text,medialink,Sentiment
18034,"Beautiful day in Scarborough, now we need a fire and a beer.",#https://instagram.com/p/hS1QxthAOU/#,Positive
18051,Just driving B-),#https://instagram.com/p/hbzlCCG7fu/#,Positive
18056,Celebration Day!,#https://instagram.com/p/hbH5jiOVJC/#,Positive
18067,"Day 30 Nov #fmsphotoaday All done (finally found some cute sparkly flats, yay)",#https://instagram.com/p/hWEpnZiOvX/#,Positive
18072,From a year ago :),#https://instagram.com/p/hTp6SezhFL/#,Positive
18090,#greatfriend,#https://instagram.com/p/haLH75hc_3/#,Positive
18118,Happy birthday HABIBS??BtxP #iloveu #sudafrica #tb #teamo #legal #18 @anavictoriahg,#https://instagram.com/p/hMohfJIkcU/#,Positive
18171,Oh dear it's funday Sunday. #capetown #longstreet #instagay #instadance #bestmoments #lovemylife #bestie,#https://instagram.com/p/hbvBnMj_k7/#,Positive
18191,This feels like #summer!!! #PerfectDay,#https://instagram.com/p/hq3ABCGcyi/#,Positive
18249,#mydream_southafrica,#https://instagram.com/p/hqc-jrHpxE/#,Positive
18299,Finally kicking off summer properly,#https://instagram.com/p/hqJYYGOAKO/#,Positive
18328,#friends #love #sisters #sunglasses #blonde #hair #flowers #smiles,#https://instagram.com/p/h6L128NC9m/#,Positive
18331,"Yes, these are penguins!  #nofilter #penguins #africa #southafrica #instatravel #instagrammers #igmy #igers #cute #holiday",#https://instagram.com/p/h5regzJi4q/#,Positive
18337,Shoot for French Intersport #capetown #frenchintersport #yacht #simonstown #wrapped #grateful #dreamer,#https://instagram.com/p/h01MzDTBfe/#,Positive
18353,#beautiful #precious #gorgeous #stunning #peak #beachpoint #beachcoctails #love #cape,#https://instagram.com/p/h3TnMYPM4u/#,Positive
18385,Not a bad way to spend a Monday,#https://instagram.com/p/h_BCVTOu83/#,Positive
18395,Perfect day at Cape Point #SouthAfrica #holiday #sunny #windy,#https://instagram.com/p/h_I7xiCa58/#,Positive
18405,Hopeful,#https://instagram.com/p/h6nS3Pr7cp/#,Positive
18412,"Sunny Adventures in Cape Point Nature Reserve, redeeming kak morning.",#https://instagram.com/p/h1oB6aJAOk/#,Positive
18427,Beach day with my Boo  #love #couple #beach #summer #sun #smiles #love #happy #inlove #him #handsome #pretty #bluewater #likes #perfect #moments #boo,#https://instagram.com/p/h_qi7_I-d8/#,Positive
18498,Fall in #love,#https://instagram.com/p/iPUttVnidG/#,Positive
18538,"Sometimes when hiking, you forget to take in all the beautiful blessings of Nature. After about walking for 30 minutes, we found this large flat rock facing the ocean and decided to just take a moment to take in the views, smell the lovely sea air and li",#https://instagram.com/p/iMfBMisiSb/#,Positive
18539,Walking along the beautiful and endless beach..,#https://instagram.com/p/iMB3m2MiV5/#,Positive
18562,The view back toward False Bay is one of the most breathtaking at #capepoint. Best seen from the Old Lighthouse at the top! #capetown,#https://instagram.com/p/iCWmUawQys/#,Positive
18581,Jack Black... local craft beer! #CapeTown #HolidayVibes #Tourist #Awesomeness #Aweh,#https://instagram.com/p/iRWBTAw_wp/#,Positive
18588,Think we've found heaven in Cape Town,#https://instagram.com/p/iQ3x0_HEU7/#,Positive
18590,Wedding fun with my love QrsP #houtbay #suikerbossie,#https://instagram.com/p/iQh5xiEHP6/#,Positive
18677,Cape Peninsula Beauty,#https://instagram.com/p/ijzJP1JWYP/#,Positive
18727,Guess where ;) #south#africa#southafrika#cape#of#good#hope#best#place#on#earth,#https://instagram.com/p/ieDdMhxyNU/#,Positive
18744,Sibling love! #family #love #timeless #poolparty #festive fun,#https://instagram.com/p/ikBPSIzDw2/#,Positive
18763,Why climb if it is much more #fun to #swing #ropes #joy #carefree #childsplay #capetownliving #capetowntourist #instagram_sa,#https://instagram.com/p/ijcbsnlMW9/#,Positive
18776,Top day in Hout Bay with @olibelcher otos #oneworldwarmup #fishontherocks #boats #sea #houtbay #mountainmondays #goodday,#https://instagram.com/p/ijP8aanOIB/#,Positive
18799,#whataview #hatsareforsunprotectionnotfashion #capepoint #murphymoon,#https://instagram.com/p/ipCLg6HO4A/#,Positive
18810,Our #BeyonceNite highlighted by the presence of this snake in our kitchen. Hilarious moment with @siyankosi @ThisIsBusi @thandified,#https://instagram.com/p/i0zylmikj8/#,Positive
18891,Cape of good hope #roadtrip #ontherocks #climbing #bestholiday,#https://instagram.com/p/i0om3fGB3W/#,Positive
18902,Cape of Good Hope #boyfriend #and #me #holidays #love #enjoy #capetown,#https://instagram.com/p/iwbX_4u9ld/#,Positive
18960,#harbour #bluesea #blueskies #mountains #simonstown #capetown #lovelovelove #deepblue,#https://instagram.com/p/jHNgwtDiro/#,Positive
18969,#selfie #manfriends,#https://instagram.com/p/jC4ox6rzkh/#,Positive
18977,#CapePeninsula #CapeTown #Scarborough #Rocks #Ocean #Divinity. <3,#https://instagram.com/p/i8fEEaqMuy/#,Positive
18988,Boulders Beach Penguin Colony. So cute!,#https://instagram.com/p/jEbIqgSQ8f/#,Positive
19038,Stone #rhino? #capeofgoodhope #amazing #nature #southafrica,#https://instagram.com/p/jCgBWvKoDd/#,Positive
19042,I left my hearth in #CapeTown now i need to get a South African,#https://instagram.com/p/jAzQgSL3O3/#,Positive
19068,Scenery galore en route to the beach,#https://instagram.com/p/jFLlo0JkK0/#,Positive
19113,#Elevator #Poser #Birthday #Celebration,#https://instagram.com/p/jH0arMuu6x/#,Positive
19122,#vscocam Loveliest Simons town. #ilovecapetown,#https://instagram.com/p/jXNSpYNtD5/#,Positive
19135,My little helper #walkswithtara my faithful hound,#https://instagram.com/p/jL2N_OFje2/#,Positive
19147,no fear,#https://instagram.com/p/jZ6hPPyOMf/#,Positive
19212,My bride to be knows me well! She took me to a LIGHTHOUSE in Cape Point! #9days #marriagebond #forevermasons,#https://instagram.com/p/jPB-w5S0qa/#,Positive
19219,#twooceans #indianocean #atlanticocean #amazing,#https://instagram.com/p/jMRTAxRu6f/#,Positive
19223,Enjoyed a picnic and spectacular nature reserve at the #capeofgoodhope just an hour drive from #capetown #southafrica.  Another #travel #photo brought to you by the #globetrotter for #photooftheday #picoftheday #instadaily #igers #wanderlust #travelgram,#https://instagram.com/p/jJQrnhhN-c/#,Positive
19225,Hello sunshine! Thanks for brightening my day today. #SaluteToTheSun,#https://instagram.com/p/jYKyhnlRmX/#,Positive
19264,"View from Lion's Head, so amazing!",#https://instagram.com/p/jaJ5_1AEzc/#,Positive
19308,#cape #point #s.africa #blue #sky #bliss,#https://instagram.com/p/jhBWaFJPp5/#,Positive
19313,Road trip in #southafrica :) #capepoint today in this beautiful #cobra ! To much fun!!!,#https://instagram.com/p/jb2JRbib4k/#,Positive
19321,Ttride Jan. Trip enjoying there 1st bit of sightseeing. #bouldersbeach #penguins,#https://instagram.com/p/joioSSuOC3/#,Positive
19325,#cheaptrip #cheaptripexpedition #southafrica #capetown #pinguins #plitvintsev #world #love,#https://instagram.com/p/jlhRKlQyCf/#,Positive
19411,#capetown #africa #southafrica #animal #worldofbirds #suricata #suricatta #meerkat #amazing,#https://instagram.com/p/jrq-g8B5xU/#,Positive
19435,Sunday avie mission :),#https://instagram.com/p/jouX2FG0l2/#,Positive
19455,#southafrica #capetown #lionshead #sunset #special #youandme @julio_costaa,#https://instagram.com/p/jr5503BeLN/#,Positive
19456,...and this is why we are bests,#https://instagram.com/p/jr4vALuVsG/#,Positive
19464,It is special for Cam!!! Surf monkey,#https://instagram.com/p/j9jPgTIqrv/#,Positive
19523,Sailor inspired,#https://instagram.com/p/j9ueMGyl3Y/#,Positive
19669,@pearlyb3 showing us that she can eat. #cake #instafresh #tongueout #cool #cakeinmouth #iwastakingaselfie2secondsago #im #awesome #hostess #notflatchested #pickonpearlday #brunette #summer #assistant #teacher #idontknow #mylife #undecided #girl,#https://instagram.com/p/kHUsXuIHBB/#,Positive
19690,Just about the pinnacle of the trip thus far. So worth the hike up!,#https://instagram.com/p/kN8zpOQ7lP/#,Positive
19702,The fairest Cape in all the world!... #capepoint #capeofgoodhope #capetown #southafrica,#https://instagram.com/p/kFeIYMAa4f/#,Positive
19723,Good Morning,#https://instagram.com/p/kOCE-WRhQ4/#,Positive
19730,#worldofbirds #monkey #monkeyface #toocute #iwantone,#https://instagram.com/p/kNU6YWr88-/#,Positive
19752,#ombre'd my nails #blue and now in bed with a good crime novel :) #kickin'it #downtime #bookworm relaxation #bedtime #colourfrenzy,#https://instagram.com/p/kQAugvoVOD/#,Positive
19763,Monday sunset! Everyday is a great day in Cape Town. #goodvibes #topcity #capetown #monday #funday #tksgod,#https://instagram.com/p/kPzXSjo7BL/#,Positive
19814,ULTRAAA :) #umf #ultrasa,#https://instagram.com/p/kcmmKrDE9H/#,Positive
19837,#capetown #southafrica #misty #love #beach,#https://instagram.com/p/kb906-hyNC/#,Positive
19844,The way to.....#amazingcapetown #capetown #africa #beach #dream #instagood #whitebeach #summer #sun,#https://instagram.com/p/khDgRHkxxq/#,Positive
19882,Made some German friends who drove us to the windiest experience of our lives at Cape Point. #withthewindinmyhair #morelikemessingupourhair #southafricadventure #jetsetsttropez #ipsy,#https://instagram.com/p/kZfBCGQ1Bl/#,Positive
19890,"Cape Point, simply stunning. #nofilter #naturalbeauty #tipofafrica #pictureadayforayear #2014",#https://instagram.com/p/kVFPdXyTGw/#,Positive
19942,Nice surprise!,#https://instagram.com/p/kiR0yptORJ/#,Positive
19969,The awesome view we enjoyed yesterday #sea #sun #sunday #blueskies,#https://instagram.com/p/kzxew5kKce/#,Positive
19980,#cousin #love Nats,#https://instagram.com/p/kw7wTFEKVP/#,Positive
19981,#SisterlyLove Mau and Deirdre,#https://instagram.com/p/kw7kgNkKUx/#,Positive
20035,What a beautiful weekend.,#https://instagram.com/p/kuc983j5fY/#,Positive
20054,Great ride #Chapmans Peak #capetown #houtbay #southafrica #honda #bike,#https://instagram.com/p/kxY9UbLRiC/#,Positive
20069,Heavy trust with nature... and the dinghy #shakazulutour,#https://instagram.com/p/ksooY1GvA0/#,Positive
20073,Windy :),#https://instagram.com/p/kr0G4hBUmR/#,Positive
20113,Sunday morning #polaroid #somuchlove #morningfaces #breakfast,#https://instagram.com/p/kzUXXeErRyC4i01V4pdMksigiltJ-ycbPPOxs0/#,Positive
20114,#Llandudno #capetown #sudafrica #southafrica #beach #landscape #beautiful #sea #ocean #blue #gabry #gabryemarika #2014 #holiday,#https://instagram.com/p/kzM2wsuV6j/#,Positive
20120,"GOOD MORNING, CAPE TOWN rte  So happy to be back x",#https://instagram.com/p/kytMoouE11/#,Positive
20158,Lunch dates. The Meeting Place. The best place. #birthdaycelebrations #Turnt,#https://instagram.com/p/lFZzAAL-XB/#,Positive
20210,"#09

First time running the Milkwood Half. Run the 10km a few times, and even though it's technically summer it always manages to be a full on wintry race. But it's a nice route in a beautiful spot and you get an indigenous tre",#https://instagram.com/p/lCpMCeGohW/#,Positive
20230,Bird of rainy paradise,#https://instagram.com/p/lF3pGnssaf/#,Positive
20246,"Last night's antics! #21stseason 
#sillyseason #theboys #cambing21st #drunks #fun #favourites #bests #instavid",#https://instagram.com/p/lDVOBzuYlM/#,Positive
20262,"Club kids going crazy, my lord I'm 30years old and still jolling so hard! #clubbing #clubkids #crazy #lovecapetown #capetown #instagay #gaykids #creative #dance #techno #ilovetechno #sexyguy #sexy #mensfashion #night #nightclubs",#https://instagram.com/p/lF7u0pD_sP/#,Positive
20316,Today was cool,#https://instagram.com/p/lU5w78sCyx/#,Positive
20344,Argus selfie with these legends. What an absolute brilliant day. Gees on another level!! Yessss man #argus #mistycliffs #picoftheday #geesvile,#https://instagram.com/p/lVF0KjL8rJ/#,Positive
20371,#TagStaGram #love #tweegram #photooftheday #20likes #amazing #followme #follow4follow #like4like #look #instalike #igers #picoftheday #instadaily #instafollow #fun #iphoneonly #instagood #bestoftheday #instacool #instago #all_shots #follow #webstagram #c,#https://instagram.com/p/lXdz5oyKDn/#,Positive
20402,"Chilling w/ Robz 
#summervibes",#https://instagram.com/p/lXNPIKAJka/#,Positive
20411,The fair Cape. #houtbaai #capetown,#https://instagram.com/p/lYKmmnMy3G/#,Positive
20424,No one has my heart like this guy. I my son. #lifewithcarsenwarner,#https://instagram.com/p/lYElUbtz6J/#,Positive
20500,Thanks Cape Town...you did real good today #igerssa #vscocam #tablemountain,#https://instagram.com/p/lk8em3qvov/#,Positive
20516,My friends.... The penguins,#https://instagram.com/p/ljcAxQqlNz/#,Positive
20539,#Goodmorning #steenberg #constantia #southafrica #instawine #semillon #whitewines #specialplace #harvest #grapes #wine #lol #capetown,#https://instagram.com/p/low26RHFNb/#,Positive
20550,#cape #of #good #hope #south #africa #sun #sea #free #nice #times #instalove #girl #watch #out #happy,#https://instagram.com/p/lnFfXesa_u/#,Positive
20572,#nofilter #beautifulnature #capeofgoodhope #capepoint,#https://instagram.com/p/lcbBSllo6i/#,Positive
20577,Good to be in #capetown,#https://instagram.com/p/lZ9q_BoSuV/#,Positive
20585,"Go ahead, just touch one! #cutenessoverload #itssofluffy #freshair #hellonature #hellosunshine #penguins",#https://instagram.com/p/lnf84oPOOg/#,Positive
20608,#sundaymagic,#https://instagram.com/p/lqJWO5q0BT/#,Positive
20611,#sundaymagic,#https://instagram.com/p/lqInmXq0Pq/#,Positive
20614,Monday night special.,#https://instagram.com/p/lqDutcRtwi/#,Positive
20618,Taking in the view #capetown #robinisland #view,#https://instagram.com/p/lqAMRqApoV/#,Positive
20648,"9 Weeks Of #Darkroom Practices have amounted to this... The perfect print. Oh the warm fuzzy feeling inside me right now. This is my end of term #Triptych titled #INTIMACY. 
Better image to be uploaded onto my website once our exhibition is done. All thr",#https://instagram.com/p/lp-B_Xyrcu/#,Positive
20657,"Special day, with special souls. #beachtime #goodfood #smiles",#https://instagram.com/p/lzx8pJilrK/#,Positive
20677,What a view,#https://instagram.com/p/l1ywi5Hxac/#,Positive
20739,Breathe taking scenery.,#https://instagram.com/p/l49ZTig1_Q/#,Positive
20743,....beauty embraced in the moments we stumble across  #beauty #moments #time #standStill #purpose #desire,#https://instagram.com/p/l4VW6MmoS1/#,Positive
20749,Cape Point my lovely @carow87,#https://instagram.com/p/l2IFCaH-2I/#,Positive
20786,"Unreal 21st Friday night, thank you @emmaglyn213",#https://instagram.com/p/l5Vi4CMsN-/#,Positive
20825,Sitting pretty #fieldofflowers #capepoint #nature #pretty #lovenature #lovemylife,#https://instagram.com/p/mLVH9ft7KP/#,Positive
20840,Life is good!!,#https://instagram.com/p/mOAuvpJ17S/#,Positive
20855,Private picknick party #capetown #birthday #picknick #simonstown,#https://instagram.com/p/mKNsrhACqE/#,Positive
20904,1 of my waves from the @zionsouthafrica #summershredsesh final. #barrel2flip #longbeach #kommetjie #cpt #capetown #amazingcapetown #cityofcapetown #southafrica #southafricaza #instagramsa #instagramcapetown @amazingcapetown @instagramcapetown @cityofcape,#https://instagram.com/p/mNEZzTvhGM/#,Positive
20932,At Kalkbay now so board #justfinishedsuring #sogood #thebest #thereatmuziberg,#https://instagram.com/p/mMbbLXPBEf/#,Positive
20935,Thank you to my loony dad for the most real experience in #Papua,#https://instagram.com/p/mOFntUBUrA/#,Positive
20971,#Smile,#https://instagram.com/p/mOHVmvIwXQ/#,Positive
20988,"Day 20: live life happy, fun, loving and free #100happydays #weekend #free #fun #funtimes #serene #autumn #young #lovely #giggle #green #bohochild #boho #beads #bliss #hairwrap #nature #happiness #smiles #hippie #freespirit",#https://instagram.com/p/majA_wyNDz/#,Positive
21060,Perfect lunch spot overlooking Alantic and Indian ocean. #lifeisgoodhere #viewisevenbetter,#https://instagram.com/p/mPzUd6EBBG/#,Positive
21099,"Had a super day at work,",#https://instagram.com/p/mgHmIsTHLJ/#,Positive
21108,#capetown #lovecapetown #betabeach #thisissouthafrica #igerscapetown #igerssouthafrica #blackandwhite #dslr #canon #6D,#https://instagram.com/p/mgQsj0KKxC/#,Positive
21149,#Penguins!!! @visitsouthafrica @afarmedia #southafrica #traveltogether,#https://instagram.com/p/myN6UpzgdM/#,Positive
21167,Keen for another round #surftrip #surfing #elands #sometimesoon,#https://instagram.com/p/mx-GL-wfO_/#,Positive
